Generating contour dataset: liber-antiphons
Contours of antiphons from the Liber Usualis in GregoBaseCorpus v0.3
NumExpr defaulting to 4 threads.
Number of chants in the liber usualis: 2156
Number of antiphons: 3818
Number of antiphons in the Liber Usualis: 1036
Extracted 09 contours from 02357.gabc
Extracted 00 contours from 02358.gabc
Extracted 04 contours from 02359.gabc
Extracted 01 contours from 02360.gabc
Extracted 04 contours from 02361.gabc
Extracted 02 contours from 02362.gabc
Extracted 03 contours from 02364.gabc
Extracted 02 contours from 02365.gabc
Extracted 03 contours from 02366.gabc
Extracted 03 contours from 02367.gabc
Extracted 05 contours from 02368.gabc
Extracted 09 contours from 02369.gabc
Extracted 03 contours from 02370.gabc
Extracted 04 contours from 02371.gabc
Extracted 00 contours from 02372.gabc
Extracted 03 contours from 02373.gabc
Extracted 01 contours from 02374.gabc
Extracted 03 contours from 02375.gabc
Extracted 02 contours from 02376.gabc
Extracted 08 contours from 02378.gabc
Extracted 02 contours from 02379.gabc
Extracted 04 contours from 02380.gabc
Extracted 03 contours from 02381.gabc
Extracted 07 contours from 02382.gabc
Extracted 00 contours from 02383.gabc
Extracted 01 contours from 02385.gabc
Extracted 04 contours from 02386.gabc
Extracted 08 contours from 02387.gabc
Extracted 05 contours from 02388.gabc
Extracted 02 contours from 02389.gabc
Extracted 08 contours from 02390.gabc
Extracted 03 contours from 02392.gabc
Extracted 01 contours from 02393.gabc
Extracted 04 contours from 02394.gabc
Extracted 01 contours from 02395.gabc
Extracted 00 contours from 02396.gabc
Extracted 03 contours from 02397.gabc
Extracted 01 contours from 02398.gabc
Extracted 07 contours from 02399.gabc
Extracted 02 contours from 02400.gabc
Extracted 03 contours from 02401.gabc
Extracted 02 contours from 02402.gabc
Extracted 07 contours from 02403.gabc
Extracted 01 contours from 02404.gabc
Extracted 02 contours from 02405.gabc
Extracted 01 contours from 02406.gabc
Extracted 02 contours from 02409.gabc
Extracted 02 contours from 02410.gabc
Extracted 08 contours from 02411.gabc
Extracted 02 contours from 02413.gabc
Extracted 01 contours from 02414.gabc
Extracted 02 contours from 02415.gabc
Extracted 04 contours from 02416.gabc
Extracted 05 contours from 02418.gabc
Extracted 02 contours from 02419.gabc
Extracted 01 contours from 02420.gabc
Extracted 04 contours from 02421.gabc
Extracted 01 contours from 02422.gabc
Extracted 03 contours from 02423.gabc
Extracted 04 contours from 02424.gabc
Extracted 02 contours from 02425.gabc
Extracted 00 contours from 02426.gabc
Extracted 01 contours from 02427.gabc
Extracted 04 contours from 02428.gabc
Extracted 02 contours from 02429.gabc
Extracted 01 contours from 02430.gabc
Extracted 03 contours from 02431.gabc
Extracted 06 contours from 02433.gabc
Extracted 04 contours from 02434.gabc
Extracted 13 contours from 02435.gabc
Extracted 00 contours from 02436.gabc
Extracted 01 contours from 02437.gabc
Extracted 01 contours from 02438.gabc
Extracted 01 contours from 02439.gabc
Extracted 02 contours from 02440.gabc
Extracted 01 contours from 02442.gabc
Extracted 04 contours from 02443.gabc
Extracted 05 contours from 02444.gabc
Extracted 07 contours from 02445.gabc
Extracted 02 contours from 02446.gabc
Extracted 02 contours from 02447.gabc
Extracted 02 contours from 02448.gabc
Extracted 01 contours from 02449.gabc
Extracted 02 contours from 02450.gabc
Extracted 00 contours from 02451.gabc
Extracted 01 contours from 02452.gabc
Extracted 03 contours from 02453.gabc
Extracted 03 contours from 02454.gabc
Extracted 01 contours from 02455.gabc
Extracted 06 contours from 02456.gabc
Extracted 01 contours from 02457.gabc
Extracted 02 contours from 02458.gabc
Extracted 04 contours from 02459.gabc
Extracted 03 contours from 02461.gabc
Extracted 12 contours from 02462.gabc
Extracted 02 contours from 02463.gabc
Extracted 02 contours from 02464.gabc
Extracted 02 contours from 02465.gabc
Extracted 03 contours from 02466.gabc
Extracted 00 contours from 02467.gabc
Extracted 04 contours from 02469.gabc
Extracted 01 contours from 02470.gabc
Extracted 05 contours from 02471.gabc
Extracted 02 contours from 02472.gabc
Extracted 02 contours from 02474.gabc
Extracted 04 contours from 02475.gabc
Extracted 03 contours from 02476.gabc
Extracted 02 contours from 02477.gabc
Extracted 03 contours from 02478.gabc
Extracted 11 contours from 02479.gabc
Extracted 03 contours from 02480.gabc
Extracted 01 contours from 02481.gabc
Extracted 02 contours from 02482.gabc
Extracted 04 contours from 02483.gabc
Extracted 06 contours from 02484.gabc
Extracted 00 contours from 02485.gabc
Extracted 06 contours from 02486.gabc
Extracted 02 contours from 02487.gabc
Extracted 04 contours from 02488.gabc
Extracted 02 contours from 02489.gabc
Extracted 01 contours from 02490.gabc
Extracted 04 contours from 02491.gabc
Extracted 03 contours from 02493.gabc
Extracted 07 contours from 02494.gabc
Extracted 02 contours from 02495.gabc
Extracted 02 contours from 02496.gabc
Extracted 01 contours from 02499.gabc
Extracted 04 contours from 02500.gabc
Extracted 05 contours from 02502.gabc
Extracted 02 contours from 02503.gabc
Extracted 04 contours from 02504.gabc
Extracted 01 contours from 02505.gabc
Extracted 05 contours from 02506.gabc
Extracted 03 contours from 02507.gabc
Extracted 00 contours from 02508.gabc
Extracted 04 contours from 02509.gabc
Extracted 05 contours from 02510.gabc
Extracted 00 contours from 02511.gabc
Extracted 02 contours from 02512.gabc
Extracted 02 contours from 02513.gabc
Extracted 01 contours from 02514.gabc
Extracted 02 contours from 02515.gabc
Extracted 03 contours from 02516.gabc
Extracted 02 contours from 02517.gabc
Extracted 05 contours from 02519.gabc
Extracted 06 contours from 02521.gabc
Extracted 06 contours from 02523.gabc
Extracted 07 contours from 02524.gabc
Extracted 04 contours from 02525.gabc
Extracted 11 contours from 02526.gabc
Extracted 01 contours from 02527.gabc
Extracted 01 contours from 02528.gabc
Extracted 02 contours from 02529.gabc
Extracted 02 contours from 02530.gabc
Extracted 03 contours from 02531.gabc
Extracted 02 contours from 02533.gabc
Extracted 03 contours from 02534.gabc
Extracted 02 contours from 02535.gabc
Extracted 03 contours from 02536.gabc
Extracted 02 contours from 02537.gabc
Extracted 00 contours from 02538.gabc
Extracted 00 contours from 02540.gabc
Extracted 06 contours from 02541.gabc
Extracted 01 contours from 02542.gabc
Extracted 01 contours from 02543.gabc
Extracted 06 contours from 02544.gabc
Extracted 01 contours from 02545.gabc
Extracted 03 contours from 02546.gabc
Extracted 04 contours from 02547.gabc
Extracted 03 contours from 02548.gabc
Extracted 02 contours from 02549.gabc
Extracted 01 contours from 02550.gabc
Extracted 02 contours from 02551.gabc
Extracted 03 contours from 02552.gabc
Extracted 04 contours from 02553.gabc
Extracted 02 contours from 02554.gabc
Extracted 02 contours from 02555.gabc
Extracted 02 contours from 02556.gabc
Extracted 02 contours from 02557.gabc
Extracted 03 contours from 02558.gabc
Extracted 02 contours from 02559.gabc
Extracted 02 contours from 02561.gabc
Extracted 02 contours from 02562.gabc
Extracted 05 contours from 02564.gabc
Extracted 04 contours from 02565.gabc
Extracted 00 contours from 02566.gabc
Extracted 02 contours from 02567.gabc
Extracted 03 contours from 02568.gabc
Extracted 02 contours from 02569.gabc
Extracted 02 contours from 02570.gabc
Extracted 04 contours from 02572.gabc
Extracted 03 contours from 02573.gabc
Extracted 03 contours from 02574.gabc
Extracted 02 contours from 02575.gabc
Extracted 12 contours from 02576.gabc
Extracted 07 contours from 02577.gabc
Extracted 02 contours from 02579.gabc
Extracted 02 contours from 02580.gabc
Extracted 01 contours from 02581.gabc
Extracted 01 contours from 02582.gabc
Extracted 01 contours from 02583.gabc
Extracted 01 contours from 02584.gabc
Extracted 02 contours from 02585.gabc
Extracted 03 contours from 02586.gabc
Extracted 02 contours from 02589.gabc
Extracted 00 contours from 02590.gabc
Extracted 02 contours from 02592.gabc
Extracted 04 contours from 02593.gabc
Extracted 00 contours from 02594.gabc
Extracted 01 contours from 02595.gabc
Extracted 05 contours from 02596.gabc
Extracted 00 contours from 02597.gabc
Extracted 06 contours from 02598.gabc
Extracted 00 contours from 02600.gabc
Extracted 02 contours from 02601.gabc
Extracted 11 contours from 02602.gabc
Extracted 02 contours from 02603.gabc
Extracted 02 contours from 02605.gabc
Extracted 03 contours from 02606.gabc
Extracted 02 contours from 02607.gabc
Extracted 01 contours from 02608.gabc
Extracted 03 contours from 02609.gabc
Extracted 02 contours from 02610.gabc
Extracted 02 contours from 02612.gabc
Extracted 01 contours from 02613.gabc
Extracted 04 contours from 02616.gabc
Extracted 03 contours from 02617.gabc
Extracted 01 contours from 02618.gabc
Extracted 01 contours from 02619.gabc
Extracted 02 contours from 02620.gabc
Extracted 03 contours from 02621.gabc
Extracted 00 contours from 02622.gabc
Extracted 04 contours from 02623.gabc
Extracted 07 contours from 02624.gabc
Extracted 06 contours from 02625.gabc
Extracted 04 contours from 02626.gabc
Extracted 03 contours from 02627.gabc
Extracted 04 contours from 02629.gabc
Extracted 02 contours from 02630.gabc
Extracted 01 contours from 02631.gabc
Extracted 05 contours from 02632.gabc
Extracted 03 contours from 02633.gabc
Extracted 03 contours from 02634.gabc
Extracted 00 contours from 02635.gabc
Extracted 00 contours from 02636.gabc
Extracted 03 contours from 02637.gabc
Extracted 02 contours from 02638.gabc
Extracted 05 contours from 02639.gabc
Extracted 05 contours from 02640.gabc
Extracted 02 contours from 02641.gabc
Extracted 04 contours from 02642.gabc
Extracted 01 contours from 02643.gabc
Extracted 02 contours from 02645.gabc
Extracted 01 contours from 02646.gabc
Extracted 04 contours from 02647.gabc
Extracted 01 contours from 02648.gabc
Extracted 02 contours from 02649.gabc
Extracted 05 contours from 02650.gabc
Extracted 01 contours from 02651.gabc
Extracted 01 contours from 02652.gabc
Extracted 05 contours from 02653.gabc
Extracted 03 contours from 02656.gabc
Extracted 02 contours from 02657.gabc
Extracted 00 contours from 02658.gabc
Extracted 00 contours from 02660.gabc
Extracted 01 contours from 02661.gabc
Extracted 02 contours from 02663.gabc
Extracted 03 contours from 02664.gabc
Extracted 07 contours from 02665.gabc
Extracted 03 contours from 02666.gabc
Extracted 00 contours from 02667.gabc
Extracted 03 contours from 02668.gabc
Extracted 05 contours from 02669.gabc
Extracted 01 contours from 02670.gabc
Extracted 00 contours from 02671.gabc
Extracted 01 contours from 02672.gabc
Extracted 10 contours from 02673.gabc
Extracted 02 contours from 02674.gabc
Extracted 03 contours from 02675.gabc
Extracted 03 contours from 02676.gabc
Extracted 01 contours from 02677.gabc
Extracted 03 contours from 02678.gabc
Extracted 05 contours from 02679.gabc
Extracted 09 contours from 02680.gabc
Extracted 01 contours from 02681.gabc
Extracted 05 contours from 02682.gabc
Extracted 01 contours from 02683.gabc
Extracted 12 contours from 02684.gabc
Extracted 02 contours from 02686.gabc
Extracted 03 contours from 02687.gabc
Extracted 07 contours from 02688.gabc
Extracted 05 contours from 02689.gabc
Extracted 02 contours from 02690.gabc
Extracted 01 contours from 02691.gabc
Extracted 06 contours from 02692.gabc
Extracted 01 contours from 02693.gabc
Extracted 00 contours from 02694.gabc
Extracted 03 contours from 02695.gabc
Extracted 01 contours from 02696.gabc
Extracted 03 contours from 02697.gabc
Extracted 01 contours from 02699.gabc
Extracted 02 contours from 02700.gabc
Extracted 03 contours from 02701.gabc
Extracted 00 contours from 02703.gabc
Extracted 04 contours from 02704.gabc
Extracted 01 contours from 02705.gabc
Extracted 02 contours from 02706.gabc
Extracted 01 contours from 02708.gabc
Extracted 01 contours from 02709.gabc
Extracted 05 contours from 02711.gabc
Extracted 02 contours from 02712.gabc
Extracted 02 contours from 02713.gabc
Extracted 06 contours from 02714.gabc
Extracted 20 contours from 02715.gabc
Extracted 01 contours from 02716.gabc
Extracted 02 contours from 02717.gabc
Extracted 02 contours from 02718.gabc
Extracted 01 contours from 02720.gabc
Extracted 01 contours from 02722.gabc
Extracted 02 contours from 02723.gabc
Extracted 01 contours from 02724.gabc
Extracted 02 contours from 02725.gabc
Extracted 03 contours from 02727.gabc
Extracted 03 contours from 02728.gabc
Extracted 01 contours from 02729.gabc
Extracted 05 contours from 02730.gabc
Extracted 04 contours from 02731.gabc
Extracted 02 contours from 02732.gabc
Extracted 01 contours from 02733.gabc
Extracted 02 contours from 02734.gabc
Extracted 02 contours from 02735.gabc
Extracted 02 contours from 02736.gabc
Extracted 02 contours from 02737.gabc
Extracted 03 contours from 02738.gabc
Extracted 03 contours from 02739.gabc
Extracted 03 contours from 02740.gabc
Extracted 00 contours from 02741.gabc
Extracted 02 contours from 02742.gabc
Extracted 02 contours from 02743.gabc
Extracted 04 contours from 02744.gabc
Extracted 02 contours from 02745.gabc
Extracted 01 contours from 02746.gabc
Extracted 02 contours from 02747.gabc
Extracted 03 contours from 02748.gabc
Extracted 09 contours from 02750.gabc
Extracted 01 contours from 02751.gabc
Extracted 01 contours from 02752.gabc
Extracted 01 contours from 02753.gabc
Extracted 09 contours from 02754.gabc
Extracted 02 contours from 02755.gabc
Extracted 02 contours from 02756.gabc
Extracted 03 contours from 02757.gabc
Extracted 01 contours from 02758.gabc
Extracted 11 contours from 02759.gabc
Extracted 01 contours from 02762.gabc
Extracted 04 contours from 02763.gabc
Extracted 01 contours from 02765.gabc
Extracted 01 contours from 02766.gabc
Extracted 00 contours from 02767.gabc
Extracted 04 contours from 02768.gabc
Extracted 02 contours from 02769.gabc
Extracted 04 contours from 02772.gabc
Extracted 02 contours from 02773.gabc
Extracted 02 contours from 02774.gabc
Extracted 03 contours from 02775.gabc
Extracted 03 contours from 02776.gabc
Extracted 05 contours from 02777.gabc
Extracted 05 contours from 02778.gabc
Extracted 01 contours from 02779.gabc
Extracted 03 contours from 02780.gabc
Extracted 03 contours from 02782.gabc
Extracted 01 contours from 02783.gabc
Extracted 02 contours from 02784.gabc
Extracted 05 contours from 02785.gabc
Extracted 03 contours from 02786.gabc
Extracted 02 contours from 02787.gabc
Extracted 03 contours from 02788.gabc
Extracted 06 contours from 02791.gabc
Extracted 02 contours from 02792.gabc
Extracted 04 contours from 02793.gabc
Extracted 07 contours from 02794.gabc
Extracted 02 contours from 02795.gabc
Extracted 07 contours from 02796.gabc
Extracted 00 contours from 02797.gabc
Extracted 02 contours from 02798.gabc
Extracted 01 contours from 02799.gabc
Extracted 02 contours from 02800.gabc
Extracted 03 contours from 02801.gabc
Extracted 05 contours from 02802.gabc
Extracted 01 contours from 02803.gabc
Extracted 00 contours from 02804.gabc
Extracted 02 contours from 02805.gabc
Extracted 04 contours from 02806.gabc
Extracted 05 contours from 02808.gabc
Extracted 03 contours from 02810.gabc
Extracted 00 contours from 02811.gabc
Extracted 06 contours from 02812.gabc
Extracted 04 contours from 02813.gabc
Extracted 12 contours from 02814.gabc
Extracted 02 contours from 02815.gabc
Extracted 03 contours from 02817.gabc
Extracted 04 contours from 02818.gabc
Extracted 02 contours from 02819.gabc
Extracted 02 contours from 02821.gabc
Extracted 00 contours from 02822.gabc
Extracted 03 contours from 02823.gabc
Extracted 00 contours from 02824.gabc
Extracted 01 contours from 02825.gabc
Extracted 12 contours from 02826.gabc
Extracted 01 contours from 02827.gabc
Extracted 01 contours from 02830.gabc
Extracted 03 contours from 02831.gabc
Extracted 09 contours from 02833.gabc
Extracted 03 contours from 02834.gabc
Extracted 02 contours from 02835.gabc
Extracted 02 contours from 02836.gabc
Extracted 05 contours from 02837.gabc
Extracted 01 contours from 02838.gabc
Extracted 05 contours from 02840.gabc
Extracted 01 contours from 02841.gabc
Extracted 03 contours from 02842.gabc
Extracted 01 contours from 02843.gabc
Extracted 02 contours from 02844.gabc
Extracted 05 contours from 02845.gabc
Extracted 02 contours from 02846.gabc
Extracted 01 contours from 02848.gabc
Extracted 03 contours from 02852.gabc
Extracted 04 contours from 02853.gabc
Extracted 05 contours from 02854.gabc
Extracted 02 contours from 02855.gabc
Extracted 02 contours from 02857.gabc
Extracted 02 contours from 02858.gabc
Extracted 03 contours from 02859.gabc
Extracted 03 contours from 02860.gabc
Extracted 02 contours from 02861.gabc
Extracted 02 contours from 02862.gabc
Extracted 02 contours from 02863.gabc
Extracted 04 contours from 02864.gabc
Extracted 01 contours from 02865.gabc
Skipping 02866: File not found or no such format found for: /Users/bas/repos/papers/ISMIR2021/datasets/gregobase/gabc/02866.gabc
Extracted 02 contours from 02867.gabc
Extracted 02 contours from 02868.gabc
Extracted 01 contours from 02869.gabc
Extracted 01 contours from 02870.gabc
Extracted 00 contours from 02871.gabc
Extracted 01 contours from 02872.gabc
Extracted 01 contours from 02873.gabc
Extracted 01 contours from 02874.gabc
Extracted 03 contours from 02875.gabc
Extracted 05 contours from 02876.gabc
Extracted 08 contours from 02877.gabc
Extracted 02 contours from 02879.gabc
Extracted 02 contours from 02880.gabc
Extracted 08 contours from 02881.gabc
Extracted 01 contours from 02882.gabc
Extracted 02 contours from 02883.gabc
Extracted 04 contours from 02884.gabc
Extracted 06 contours from 02887.gabc
Extracted 08 contours from 02890.gabc
Extracted 02 contours from 02891.gabc
Extracted 03 contours from 02892.gabc
Extracted 02 contours from 02893.gabc
Extracted 04 contours from 02894.gabc
Extracted 03 contours from 02896.gabc
Extracted 12 contours from 02897.gabc
Extracted 01 contours from 02898.gabc
Extracted 07 contours from 02899.gabc
Extracted 01 contours from 02900.gabc
Extracted 08 contours from 02904.gabc
Extracted 01 contours from 02905.gabc
Extracted 01 contours from 02906.gabc
Extracted 13 contours from 02907.gabc
Extracted 01 contours from 02908.gabc
Extracted 05 contours from 02909.gabc
Extracted 04 contours from 02910.gabc
Extracted 05 contours from 02911.gabc
Extracted 02 contours from 02912.gabc
Extracted 03 contours from 02913.gabc
Extracted 13 contours from 02914.gabc
Extracted 00 contours from 02915.gabc
Extracted 07 contours from 02916.gabc
Extracted 00 contours from 02917.gabc
Extracted 01 contours from 02918.gabc
Extracted 02 contours from 02919.gabc
Extracted 03 contours from 02921.gabc
Extracted 01 contours from 02922.gabc
Extracted 03 contours from 02924.gabc
Extracted 02 contours from 02925.gabc
Extracted 06 contours from 02927.gabc
Extracted 01 contours from 02928.gabc
Extracted 02 contours from 02929.gabc
Extracted 01 contours from 02930.gabc
Extracted 01 contours from 02931.gabc
Extracted 05 contours from 02933.gabc
Extracted 07 contours from 02935.gabc
Extracted 04 contours from 02937.gabc
Extracted 00 contours from 02938.gabc
Extracted 01 contours from 02939.gabc
Extracted 01 contours from 02940.gabc
Extracted 06 contours from 02941.gabc
Extracted 03 contours from 02942.gabc
Extracted 02 contours from 02943.gabc
Extracted 01 contours from 02944.gabc
Extracted 02 contours from 02945.gabc
Extracted 02 contours from 02946.gabc
Extracted 03 contours from 02947.gabc
Extracted 02 contours from 02950.gabc
Extracted 02 contours from 02951.gabc
Extracted 01 contours from 02953.gabc
Extracted 02 contours from 02954.gabc
Extracted 09 contours from 02955.gabc
Extracted 06 contours from 02956.gabc
Extracted 03 contours from 02957.gabc
Extracted 02 contours from 02959.gabc
Extracted 06 contours from 02960.gabc
Extracted 01 contours from 02961.gabc
Extracted 03 contours from 02962.gabc
Extracted 01 contours from 02963.gabc
Extracted 03 contours from 02965.gabc
Extracted 01 contours from 02966.gabc
Extracted 00 contours from 02967.gabc
Extracted 03 contours from 02968.gabc
Extracted 02 contours from 02969.gabc
Extracted 02 contours from 02970.gabc
Extracted 09 contours from 02971.gabc
Extracted 00 contours from 02972.gabc
Extracted 07 contours from 02973.gabc
Extracted 03 contours from 02974.gabc
Extracted 01 contours from 02996.gabc
Extracted 01 contours from 02997.gabc
Extracted 00 contours from 03000.gabc
Extracted 05 contours from 03002.gabc
Extracted 04 contours from 03003.gabc
Extracted 00 contours from 03004.gabc
Extracted 02 contours from 03005.gabc
Extracted 02 contours from 03006.gabc
Extracted 04 contours from 03007.gabc
Extracted 01 contours from 03011.gabc
Extracted 14 contours from 03017.gabc
Extracted 18 contours from 03038.gabc
Extracted 00 contours from 04499.gabc
Extracted 07 contours from 07450.gabc
Extracted 05 contours from 08153.gabc
Extracted 01 contours from 08154.gabc
Extracted 03 contours from 08155.gabc
Extracted 02 contours from 08156.gabc
Extracted 01 contours from 08157.gabc
Extracted 05 contours from 08158.gabc
Extracted 04 contours from 08159.gabc
Extracted 03 contours from 08220.gabc
Extracted 05 contours from 08717.gabc
Mean length of random phrases: 10.01...
Stored random contours to data/phrase-contours/liber-antiphons-random-contours.csv
md5 checksum: 29ea4e76f8b289e6e6f94de52753063f
