,duration,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
han0713,21.0,71.0,71.0,71.0,71.0,71.0,69.0,71.0,69.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,73.0,73.0,73.0,73.0,69.0,69.0,66.0,66.0,66.0,78.0,78.0,73.0,76.0,78.0,66.0,66.0,66.0,66.0,76.0,76.0,73.0,73.0,73.0,66.0,66.0,66.0,66.0,66.0,81.0,78.0,76.0,73.0,73.0,78.0,73.0,71.0,69.0,73.0,73.0,73.0,73.0,71.0,69.0,66.0,66.0,66.0,66.0,71.0,71.0,66.0,66.0,78.0,78.0,76.0,69.0,71.0,73.0,73.0,73.0,73.0,71.0,69.0,66.0,66.0,66.0,66.0,81.0,78.0,76.0,73.0,78.0,78.0,73.0,71.0,69.0,73.0,73.0,73.0,73.0,69.0,66.0,66.0,66.0,66.0,66.0
han0075,13.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,72.0,72.0,72.0,72.0,69.0,69.0,69.0,69.0,67.0,67.0,67.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,67.0,67.0,67.0,67.0,64.0,64.0,64.0,64.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0
han0061,34.0,67.0,67.0,67.0,67.0,67.0,64.0,74.0,74.0,74.0,71.0,71.0,74.0,76.0,76.0,79.0,74.0,74.0,72.0,71.0,71.0,66.0,69.0,69.0,69.0,71.0,69.0,71.0,74.0,74.0,74.0,79.0,71.0,71.0,69.0,67.0,64.0,64.0,62.0,66.0,66.0,64.0,62.0,62.0,62.0,62.0,62.0,62.0,67.0,67.0,62.0,67.0,69.0,69.0,71.0,71.0,71.0,74.0,71.0,71.0,69.0,67.0,67.0,67.0,62.0,62.0,64.0,64.0,64.0,64.0,64.0,76.0,76.0,76.0,71.0,71.0,74.0,76.0,76.0,79.0,74.0,74.0,72.0,71.0,69.0,71.0,67.0,69.0,69.0,74.0,74.0,71.0,71.0,64.0,64.0,62.0,62.0,62.0,62.0,62.0,62.0
han0707,48.0,71.0,71.0,71.0,76.0,76.0,76.0,71.0,71.0,71.0,67.0,64.0,64.0,64.0,64.0,63.0,64.0,71.0,64.0,67.0,67.0,67.0,64.0,64.0,64.0,64.0,59.0,59.0,59.0,59.0,64.0,69.0,64.0,64.0,64.0,64.0,59.0,59.0,59.0,71.0,64.0,67.0,71.0,63.0,64.0,64.0,64.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,71.0,71.0,71.0,71.0,64.0,67.0,67.0,67.0,59.0,59.0,59.0,59.0,64.0,64.0,63.0,67.0,71.0,71.0,64.0,67.0,67.0,64.0,59.0,59.0,59.0,64.0,67.0,67.0,67.0,64.0,59.0,59.0,59.0,71.0,76.0,83.0,83.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0
han0363b,240.0,76.0,74.0,76.0,64.0,69.0,69.0,71.0,69.0,69.0,78.0,71.0,76.0,76.0,71.0,74.0,71.0,69.0,71.0,64.0,71.0,64.0,67.0,76.0,69.0,69.0,69.0,69.0,74.0,64.0,69.0,64.0,67.0,79.0,71.0,69.0,66.0,69.0,71.0,69.0,64.0,64.0,67.0,76.0,76.0,71.0,76.0,69.0,66.0,64.0,69.0,67.0,76.0,71.0,73.0,69.0,71.0,71.0,69.0,64.0,64.0,67.0,76.0,76.0,71.0,71.0,71.0,71.0,69.0,64.0,64.0,67.0,71.0,69.0,69.0,71.0,69.0,71.0,69.0,64.0,69.0,67.0,71.0,69.0,71.0,76.0,64.0,71.0,69.0,64.0,69.0,76.0,71.0,71.0,73.0,69.0,71.0,71.0,64.0,69.0,64.0
han0049,16.0,62.0,62.0,62.0,62.0,62.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,69.0,72.0,72.0,74.0,74.0,74.0,74.0,74.0,74.0,76.0,76.0,76.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,76.0,76.0,74.0,74.0,74.0,74.0,72.0,72.0,69.0,69.0,69.0,67.0,69.0,69.0,72.0,72.0,72.0,69.0,69.0,72.0,74.0,74.0,76.0,74.0,74.0,72.0,69.0,69.0,72.0,69.0,69.0,67.0,67.0,62.0,62.0,62.0,67.0,67.0,67.0,69.0,69.0,69.0,69.0,69.0,69.0,72.0,74.0,74.0,72.0,72.0,69.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0
han0908,22.0,64.0,64.0,67.0,62.0,62.0,64.0,64.0,67.0,69.0,71.0,71.0,69.0,67.0,64.0,67.0,67.0,64.0,64.0,67.0,67.0,67.0,67.0,69.0,71.0,74.0,74.0,71.0,71.0,71.0,71.0,69.0,69.0,69.0,69.0,67.0,64.0,67.0,67.0,67.0,69.0,67.0,64.0,64.0,64.0,64.0,74.0,74.0,74.0,71.0,74.0,76.0,76.0,79.0,79.0,76.0,76.0,76.0,74.0,76.0,74.0,74.0,71.0,71.0,74.0,74.0,74.0,76.0,76.0,76.0,76.0,74.0,71.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,71.0,71.0,74.0,74.0,74.0,69.0,69.0,69.0,67.0,64.0,64.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0
han0934,48.0,65.0,65.0,65.0,60.0,60.0,65.0,65.0,60.0,60.0,72.0,74.0,72.0,69.0,72.0,69.0,67.0,67.0,67.0,67.0,72.0,72.0,72.0,62.0,65.0,65.0,67.0,69.0,67.0,65.0,65.0,62.0,60.0,60.0,65.0,65.0,65.0,60.0,60.0,65.0,65.0,60.0,60.0,72.0,74.0,72.0,69.0,72.0,69.0,67.0,67.0,67.0,67.0,72.0,72.0,72.0,62.0,65.0,65.0,67.0,67.0,67.0,65.0,67.0,67.0,67.0,67.0,67.0,67.0,65.0,62.0,62.0,60.0,60.0,60.0,60.0,67.0,69.0,72.0,72.0,72.0,62.0,65.0,65.0,65.0,65.0,72.0,69.0,67.0,65.0,62.0,65.0,60.0,60.0,60.0,62.0,60.0,60.0,60.0,60.0,60.0
han0920,45.0,81.0,81.0,83.0,81.0,83.0,85.0,83.0,85.0,85.0,85.0,85.0,81.0,81.0,81.0,81.0,81.0,81.0,83.0,85.0,85.0,88.0,85.0,85.0,85.0,83.0,81.0,81.0,81.0,81.0,81.0,85.0,85.0,85.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,78.0,81.0,83.0,83.0,81.0,81.0,81.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,81.0,83.0,81.0,83.0,85.0,83.0,85.0,85.0,83.0,83.0,81.0,83.0,83.0,85.0,88.0,85.0,83.0,81.0,81.0,81.0,81.0,81.0,78.0,78.0,85.0,85.0,83.0,85.0,81.0,81.0,81.0
han0277,31.0,74.0,74.0,74.0,76.0,74.0,72.0,69.0,74.0,74.0,76.0,74.0,72.0,74.0,69.0,69.0,74.0,72.0,72.0,74.0,74.0,74.0,69.0,67.0,65.0,67.0,67.0,69.0,72.0,69.0,69.0,67.0,65.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,74.0,69.0,69.0,69.0,67.0,62.0,67.0,67.0,67.0,67.0,67.0,69.0,69.0,69.0,79.0,79.0,74.0,74.0,74.0,74.0,74.0,67.0,65.0,65.0,69.0,69.0,67.0,65.0,67.0,62.0,62.0,62.0,67.0,67.0,69.0,74.0,74.0,74.0,74.0,74.0,72.0,72.0,72.0,69.0,67.0,65.0,67.0,67.0,69.0,71.0,69.0,69.0,67.0,64.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0
han0511,31.0,71.0,71.0,73.0,73.0,71.0,66.0,69.0,71.0,71.0,73.0,64.0,64.0,64.0,69.0,69.0,69.0,71.0,71.0,71.0,71.0,68.0,68.0,66.0,64.0,61.0,61.0,64.0,64.0,64.0,69.0,69.0,69.0,71.0,71.0,66.0,69.0,64.0,64.0,64.0,71.0,66.0,66.0,69.0,69.0,69.0,69.0,69.0,69.0,66.0,64.0,61.0,61.0,61.0,61.0,61.0,71.0,73.0,73.0,71.0,71.0,69.0,71.0,71.0,71.0,68.0,68.0,66.0,66.0,64.0,64.0,64.0,69.0,71.0,71.0,64.0,64.0,64.0,71.0,71.0,71.0,68.0,68.0,68.0,66.0,64.0,61.0,61.0,64.0,64.0,64.0,64.0,64.0,64.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0
han0505,32.0,69.0,69.0,69.0,69.0,71.0,73.0,76.0,78.0,76.0,76.0,73.0,69.0,69.0,69.0,71.0,71.0,71.0,71.0,71.0,73.0,76.0,71.0,69.0,69.0,69.0,69.0,69.0,71.0,73.0,76.0,73.0,71.0,71.0,69.0,69.0,69.0,69.0,69.0,71.0,71.0,71.0,71.0,71.0,71.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,71.0,71.0,76.0,78.0,78.0,76.0,73.0,71.0,69.0,69.0,69.0,71.0,71.0,71.0,71.0,71.0,76.0,73.0,71.0,69.0,69.0,69.0,69.0,71.0,71.0,73.0,73.0,73.0,71.0,69.0,69.0,69.0,69.0,69.0,71.0,71.0,71.0,71.0,71.0,71.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0
han0263,40.0,79.0,79.0,79.0,79.0,76.0,74.0,74.0,72.0,69.0,69.0,79.0,79.0,79.0,74.0,79.0,74.0,74.0,74.0,74.0,74.0,69.0,72.0,72.0,72.0,69.0,67.0,67.0,69.0,72.0,72.0,74.0,74.0,79.0,72.0,69.0,67.0,67.0,67.0,67.0,67.0,79.0,79.0,79.0,74.0,79.0,74.0,72.0,72.0,69.0,69.0,69.0,71.0,69.0,72.0,67.0,72.0,69.0,69.0,69.0,69.0,67.0,69.0,69.0,69.0,69.0,67.0,69.0,64.0,64.0,64.0,79.0,76.0,72.0,74.0,79.0,74.0,74.0,74.0,67.0,67.0,69.0,72.0,72.0,69.0,67.0,64.0,64.0,72.0,72.0,72.0,74.0,79.0,74.0,69.0,69.0,67.0,67.0,67.0,67.0,67.0
han1155,32.0,69.0,69.0,74.0,74.0,71.0,69.0,69.0,69.0,69.0,69.0,69.0,71.0,71.0,69.0,71.0,71.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,71.0,71.0,69.0,71.0,71.0,74.0,76.0,76.0,76.0,76.0,74.0,74.0,74.0,69.0,74.0,74.0,71.0,71.0,71.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,74.0,71.0,71.0,69.0,69.0,69.0,69.0,69.0,69.0,71.0,71.0,74.0,71.0,76.0,76.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,71.0,69.0,69.0,69.0,74.0,74.0,74.0,74.0,74.0,71.0,74.0,71.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0
han0539,50.0,71.0,71.0,71.0,73.0,76.0,76.0,76.0,76.0,78.0,76.0,75.0,73.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,73.0,76.0,76.0,76.0,76.0,78.0,76.0,75.0,73.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,73.0,76.0,76.0,76.0,73.0,71.0,71.0,76.0,73.0,71.0,71.0,71.0,68.0,66.0,68.0,66.0,64.0,61.0,64.0,66.0,68.0,64.0,64.0,64.0,66.0,64.0,64.0,64.0,64.0,73.0,76.0,73.0,71.0,73.0,76.0,73.0,71.0,69.0,71.0,69.0,71.0,69.0,69.0,69.0,71.0,69.0,69.0,69.0,71.0,66.0,68.0,66.0,64.0,61.0,64.0,66.0,68.0,64.0,64.0,64.0,66.0,64.0,64.0,64.0,64.0
han1141,19.0,76.0,76.0,78.0,76.0,73.0,73.0,71.0,71.0,71.0,71.0,71.0,76.0,78.0,78.0,76.0,73.0,71.0,71.0,71.0,71.0,71.0,76.0,76.0,76.0,73.0,71.0,71.0,76.0,76.0,73.0,71.0,71.0,69.0,71.0,73.0,73.0,71.0,69.0,69.0,69.0,69.0,69.0,76.0,76.0,76.0,66.0,69.0,71.0,71.0,71.0,71.0,69.0,69.0,66.0,64.0,66.0,66.0,69.0,64.0,64.0,64.0,64.0,64.0,73.0,73.0,73.0,73.0,69.0,71.0,71.0,73.0,71.0,69.0,71.0,71.0,71.0,71.0,71.0,71.0,64.0,64.0,66.0,66.0,69.0,71.0,71.0,71.0,71.0,69.0,66.0,64.0,64.0,66.0,69.0,64.0,64.0,64.0,64.0,64.0,64.0
han0288,76.0,71.0,71.0,66.0,71.0,69.0,66.0,71.0,71.0,64.0,64.0,64.0,64.0,66.0,64.0,62.0,59.0,71.0,71.0,66.0,69.0,69.0,71.0,71.0,66.0,71.0,69.0,66.0,71.0,71.0,64.0,64.0,64.0,64.0,66.0,62.0,62.0,59.0,71.0,71.0,66.0,69.0,69.0,71.0,71.0,66.0,71.0,69.0,71.0,71.0,66.0,64.0,64.0,64.0,64.0,66.0,62.0,62.0,59.0,71.0,71.0,69.0,69.0,69.0,69.0,64.0,64.0,62.0,64.0,69.0,66.0,66.0,62.0,64.0,69.0,69.0,69.0,69.0,64.0,64.0,69.0,69.0,69.0,62.0,64.0,69.0,66.0,69.0,62.0,64.0,64.0,66.0,64.0,62.0,59.0,71.0,71.0,66.0,69.0,69.0,69.0
han0303,32.0,86.0,86.0,84.0,84.0,86.0,84.0,84.0,82.0,84.0,84.0,86.0,84.0,84.0,84.0,86.0,89.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,79.0,79.0,81.0,77.0,77.0,77.0,77.0,77.0,79.0,82.0,84.0,84.0,82.0,79.0,81.0,81.0,79.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,82.0,82.0,86.0,84.0,86.0,82.0,82.0,82.0,82.0,84.0,86.0,84.0,84.0,84.0,86.0,82.0,82.0,84.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,79.0,81.0,81.0,77.0,77.0,77.0,77.0,79.0,82.0,84.0,84.0,82.0,79.0,79.0,81.0,79.0,79.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0
han0465,48.0,64.0,64.0,62.0,64.0,64.0,64.0,57.0,60.0,60.0,62.0,64.0,60.0,57.0,60.0,64.0,62.0,55.0,57.0,57.0,57.0,57.0,55.0,52.0,55.0,55.0,60.0,55.0,57.0,57.0,57.0,57.0,60.0,62.0,62.0,62.0,62.0,62.0,62.0,60.0,57.0,62.0,55.0,59.0,55.0,55.0,59.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,69.0,67.0,69.0,69.0,69.0,62.0,64.0,64.0,64.0,64.0,64.0,64.0,67.0,67.0,69.0,67.0,62.0,64.0,69.0,67.0,62.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,60.0,57.0,60.0,60.0,60.0,55.0,57.0,57.0,57.0,57.0,60.0,62.0,62.0,62.0,62.0,62.0,62.0
han0471,122.0,74.0,74.0,76.0,74.0,78.0,74.0,69.0,69.0,66.0,69.0,69.0,66.0,74.0,69.0,69.0,74.0,69.0,66.0,64.0,74.0,74.0,69.0,74.0,76.0,66.0,66.0,69.0,71.0,69.0,74.0,69.0,69.0,69.0,69.0,74.0,69.0,64.0,64.0,78.0,74.0,69.0,74.0,69.0,69.0,69.0,69.0,74.0,69.0,66.0,64.0,74.0,74.0,69.0,74.0,76.0,66.0,69.0,69.0,69.0,69.0,74.0,69.0,69.0,66.0,69.0,66.0,69.0,62.0,64.0,74.0,76.0,69.0,74.0,76.0,69.0,69.0,64.0,66.0,69.0,76.0,69.0,66.0,69.0,74.0,69.0,66.0,66.0,74.0,76.0,74.0,69.0,74.0,69.0,66.0,66.0,74.0,78.0,81.0,78.0,76.0
han1009,36.0,74.0,74.0,79.0,74.0,71.0,69.0,74.0,79.0,76.0,71.0,69.0,74.0,64.0,67.0,67.0,67.0,69.0,74.0,69.0,69.0,69.0,67.0,74.0,64.0,67.0,67.0,67.0,69.0,74.0,69.0,69.0,69.0,67.0,71.0,74.0,69.0,74.0,74.0,69.0,67.0,67.0,67.0,67.0,67.0,71.0,74.0,69.0,74.0,74.0,69.0,67.0,67.0,67.0,67.0,67.0,71.0,71.0,71.0,69.0,69.0,71.0,76.0,74.0,71.0,69.0,67.0,64.0,69.0,69.0,69.0,69.0,64.0,67.0,62.0,62.0,62.0,62.0,74.0,64.0,67.0,67.0,67.0,69.0,74.0,69.0,69.0,69.0,67.0,64.0,69.0,69.0,69.0,69.0,64.0,67.0,62.0,62.0,62.0,62.0,62.0
han0317,53.0,64.0,69.0,69.0,69.0,69.0,69.0,72.0,69.0,76.0,76.0,76.0,76.0,74.0,69.0,67.0,69.0,64.0,72.0,72.0,72.0,72.0,76.0,76.0,69.0,76.0,76.0,76.0,76.0,76.0,69.0,69.0,69.0,69.0,64.0,64.0,76.0,76.0,76.0,76.0,76.0,72.0,72.0,67.0,69.0,64.0,69.0,64.0,64.0,64.0,64.0,64.0,76.0,76.0,76.0,76.0,76.0,76.0,69.0,69.0,69.0,69.0,64.0,72.0,72.0,69.0,69.0,69.0,64.0,76.0,76.0,69.0,69.0,69.0,76.0,76.0,69.0,69.0,76.0,76.0,76.0,76.0,76.0,69.0,72.0,72.0,72.0,76.0,76.0,76.0,69.0,67.0,69.0,69.0,64.0,72.0,72.0,67.0,69.0,69.0,64.0
han1021,30.0,86.0,86.0,86.0,89.0,86.0,84.0,84.0,86.0,86.0,86.0,86.0,86.0,84.0,84.0,82.0,82.0,82.0,79.0,79.0,86.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,89.0,89.0,86.0,86.0,86.0,86.0,84.0,84.0,84.0,84.0,82.0,79.0,79.0,82.0,82.0,84.0,79.0,79.0,79.0,79.0,77.0,77.0,77.0,77.0,77.0,77.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,82.0,84.0,84.0,84.0,84.0,84.0,82.0,82.0,79.0,79.0,79.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,79.0,84.0,84.0,84.0,84.0,84.0,79.0,79.0,79.0,79.0,82.0,79.0,79.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0
han0459,52.0,74.0,74.0,69.0,76.0,71.0,71.0,71.0,71.0,74.0,74.0,71.0,74.0,71.0,69.0,71.0,71.0,74.0,74.0,74.0,76.0,78.0,76.0,76.0,71.0,71.0,74.0,71.0,66.0,66.0,66.0,71.0,69.0,69.0,69.0,69.0,74.0,71.0,71.0,74.0,71.0,71.0,71.0,74.0,74.0,69.0,76.0,71.0,71.0,71.0,71.0,74.0,74.0,74.0,76.0,78.0,78.0,76.0,76.0,74.0,76.0,81.0,66.0,69.0,66.0,69.0,74.0,74.0,69.0,76.0,71.0,69.0,71.0,71.0,74.0,71.0,71.0,74.0,71.0,69.0,71.0,74.0,74.0,74.0,74.0,78.0,78.0,76.0,76.0,71.0,71.0,76.0,69.0,66.0,64.0,64.0,71.0,69.0,69.0,69.0,69.0
han1035,16.0,67.0,67.0,67.0,67.0,64.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,72.0,72.0,72.0,69.0,69.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,74.0,74.0,76.0,74.0,74.0,72.0,69.0,69.0,72.0,72.0,69.0,64.0,64.0,67.0,67.0,67.0,67.0,64.0,64.0,67.0,67.0,67.0,67.0,67.0,67.0,64.0,64.0,64.0,72.0,72.0,72.0,69.0,69.0,72.0,69.0,69.0,67.0,64.0,64.0,67.0,69.0,69.0,72.0,72.0,67.0,67.0,67.0,67.0,67.0,67.0,62.0,62.0,62.0,62.0,64.0,64.0,62.0,60.0,60.0,57.0,57.0,57.0,60.0,60.0,60.0,55.0,55.0,57.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0
han0667,18.0,66.0,66.0,66.0,69.0,69.0,69.0,71.0,71.0,71.0,74.0,71.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,71.0,71.0,76.0,76.0,76.0,76.0,76.0,76.0,71.0,71.0,71.0,74.0,71.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,71.0,71.0,71.0,76.0,76.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,74.0,69.0,69.0,69.0,69.0,69.0,69.0,71.0,71.0,71.0,71.0,71.0,76.0,76.0,76.0,76.0,76.0,76.0,71.0,71.0,71.0,74.0,74.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0
han0101,8.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,66.0,66.0,66.0,66.0,66.0,66.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,66.0,66.0,66.0,66.0,66.0,66.0,69.0,69.0,69.0,71.0,71.0,71.0,73.0,73.0,73.0,73.0,73.0,73.0,71.0,71.0,71.0,73.0,73.0,73.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,71.0,71.0,71.0,69.0,69.0,69.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,64.0,64.0,64.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0
han0115,64.0,74.0,74.0,74.0,72.0,74.0,74.0,72.0,69.0,69.0,72.0,74.0,74.0,77.0,72.0,72.0,69.0,67.0,69.0,72.0,72.0,72.0,64.0,62.0,62.0,62.0,74.0,74.0,74.0,74.0,77.0,74.0,69.0,69.0,67.0,72.0,74.0,74.0,74.0,72.0,72.0,69.0,67.0,72.0,72.0,72.0,72.0,64.0,62.0,62.0,62.0,69.0,67.0,67.0,69.0,67.0,69.0,72.0,72.0,72.0,62.0,62.0,62.0,69.0,69.0,65.0,69.0,67.0,69.0,69.0,72.0,72.0,64.0,62.0,62.0,62.0,79.0,74.0,74.0,79.0,74.0,74.0,74.0,69.0,72.0,74.0,72.0,74.0,72.0,74.0,69.0,67.0,69.0,72.0,72.0,72.0,72.0,62.0,62.0,62.0,62.0
han0673,26.0,69.0,69.0,69.0,69.0,76.0,76.0,72.0,72.0,76.0,76.0,74.0,74.0,69.0,69.0,69.0,69.0,69.0,69.0,72.0,72.0,69.0,69.0,69.0,72.0,72.0,72.0,72.0,72.0,72.0,65.0,65.0,67.0,67.0,67.0,65.0,62.0,62.0,65.0,65.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,74.0,74.0,72.0,72.0,69.0,69.0,69.0,72.0,74.0,74.0,72.0,72.0,72.0,72.0,72.0,74.0,74.0,74.0,72.0,69.0,69.0,69.0,72.0,74.0,74.0,72.0,74.0,74.0,74.0,74.0,74.0,65.0,65.0,65.0,69.0,69.0,65.0,65.0,67.0,67.0,67.0,65.0,62.0,62.0,65.0,65.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0
han0883,24.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,76.0,69.0,69.0,69.0,69.0,74.0,74.0,71.0,71.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,76.0,74.0,69.0,69.0,69.0,72.0,74.0,74.0,74.0,72.0,74.0,72.0,74.0,69.0,69.0,69.0,69.0,69.0,69.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,76.0,69.0,69.0,69.0,69.0,74.0,74.0,71.0,71.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,76.0,76.0,69.0,69.0,72.0,74.0,74.0,74.0,72.0,74.0,72.0,74.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0
han0129,18.0,74.0,74.0,74.0,74.0,74.0,74.0,79.0,79.0,79.0,76.0,76.0,74.0,74.0,74.0,74.0,74.0,74.0,72.0,72.0,72.0,69.0,69.0,74.0,74.0,74.0,74.0,74.0,74.0,77.0,77.0,77.0,69.0,69.0,67.0,67.0,67.0,67.0,67.0,65.0,67.0,67.0,67.0,67.0,67.0,69.0,69.0,69.0,69.0,69.0,72.0,74.0,74.0,74.0,74.0,74.0,72.0,72.0,72.0,69.0,69.0,69.0,67.0,67.0,67.0,65.0,65.0,67.0,67.0,67.0,67.0,67.0,67.0,65.0,65.0,65.0,62.0,62.0,69.0,69.0,69.0,72.0,72.0,72.0,67.0,67.0,67.0,64.0,64.0,62.0,62.0,62.0,62.0,62.0,60.0,62.0,62.0,62.0,62.0,62.0,62.0
han0375b,42.0,76.0,76.0,71.0,71.0,71.0,71.0,71.0,71.0,76.0,69.0,71.0,74.0,74.0,74.0,74.0,76.0,76.0,74.0,74.0,71.0,71.0,71.0,74.0,76.0,74.0,74.0,74.0,74.0,74.0,76.0,76.0,71.0,74.0,71.0,71.0,71.0,74.0,71.0,76.0,71.0,74.0,74.0,74.0,74.0,76.0,74.0,71.0,71.0,71.0,71.0,76.0,71.0,76.0,76.0,71.0,71.0,71.0,74.0,74.0,69.0,71.0,76.0,74.0,74.0,74.0,76.0,74.0,74.0,71.0,71.0,71.0,69.0,69.0,71.0,74.0,71.0,71.0,71.0,74.0,74.0,74.0,76.0,76.0,74.0,76.0,74.0,76.0,76.0,74.0,74.0,74.0,70.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0
han0897,30.0,82.0,82.0,82.0,84.0,86.0,86.0,86.0,86.0,84.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,82.0,82.0,82.0,82.0,74.0,74.0,74.0,79.0,79.0,79.0,82.0,82.0,82.0,82.0,79.0,77.0,79.0,82.0,82.0,89.0,86.0,86.0,86.0,82.0,74.0,74.0,79.0,79.0,79.0,79.0,82.0,82.0,82.0,82.0,79.0,77.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,74.0,74.0,74.0,79.0,79.0,79.0,82.0,82.0,82.0,82.0,82.0,79.0,77.0,79.0,84.0,86.0,86.0,86.0,86.0,86.0,82.0,74.0,74.0,79.0,79.0,79.0,82.0,82.0,82.0,82.0,82.0,79.0,77.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0
