,duration,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
menominee034,23.5,47.0,47.0,47.0,49.0,49.0,59.0,59.0,59.0,59.0,59.0,59.0,56.0,56.0,56.0,52.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,56.0,56.0,56.0,56.0,54.0,54.0,52.0,52.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,52.0,52.0,52.0,47.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,54.0,54.0,54.0,54.0,52.0,52.0,52.0,49.0,49.0,54.0,54.0,52.0,52.0,52.0,52.0,49.0,49.0,47.0,47.0,49.0,49.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0
menominee035,25.0,52.0,52.0,52.0,52.0,54.0,54.0,54.0,54.0,56.0,56.0,56.0,56.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,56.0,56.0,54.0,54.0,54.0,54.0,52.0,52.0,52.0,52.0,54.0,54.0,54.0,54.0,52.0,49.0,47.0,47.0,54.0,54.0,54.0,54.0,56.0,56.0,54.0,54.0,52.0,52.0,52.0,52.0,49.0,49.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,52.0,52.0,52.0,52.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0
menominee036,45.0,52.0,52.0,59.0,59.0,59.0,57.0,56.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,52.0,49.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,54.0,54.0,54.0,54.0,54.0,54.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,52.0,52.0,52.0,52.0,52.0,52.0,49.0,49.0,47.0,47.0,47.0,52.0,52.0,52.0,54.0,52.0,52.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,52.0,59.0,47.0,47.0,47.0,47.0,47.0
menominee037,15.25,60.0,60.0,60.0,60.0,60.0,56.0,56.0,56.0,53.0,53.0,53.0,53.0,53.0,55.0,55.0,55.0,55.0,55.0,56.0,56.0,56.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,55.0,55.0,55.0,55.0,55.0,53.0,53.0,51.0,51.0,51.0,51.0,51.0,51.0,48.0,48.0,53.0,53.0,53.0,51.0,51.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,53.0,53.0,53.0,53.0,53.0,55.0,55.0,55.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,56.0,56.0,56.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0
menominee038,28.0,62.0,62.0,62.0,62.0,62.0,62.0,59.0,57.0,57.0,57.0,57.0,57.0,57.0,55.0,55.0,57.0,57.0,57.0,59.0,59.0,57.0,55.0,55.0,55.0,55.0,55.0,55.0,52.0,52.0,55.0,55.0,55.0,55.0,55.0,52.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,57.0,57.0,57.0,59.0,59.0,57.0,57.0,55.0,55.0,55.0,55.0,55.0,52.0,52.0,55.0,55.0,55.0,55.0,55.0,52.0,52.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,47.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0
menominee039,34.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,60.0,60.0,60.0,57.0,57.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,60.0,60.0,60.0,57.0,60.0,60.0,57.0,57.0,57.0,57.0,57.0,57.0,60.0,60.0,60.0,57.0,55.0,55.0,55.0,55.0,55.0,52.0,52.0,52.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,48.0,48.0,48.0,47.0,47.0,47.0,45.0,48.0,48.0,47.0,47.0,47.0,43.0,43.0,43.0,47.0,47.0,47.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0
menominee040,61.5,59.0,59.0,59.0,59.0,59.0,59.0,59.0,57.0,57.0,59.0,57.0,57.0,57.0,54.0,52.0,52.0,52.0,57.0,57.0,57.0,57.0,54.0,52.0,52.0,52.0,54.0,52.0,52.0,52.0,50.0,49.0,47.0,47.0,47.0,45.0,45.0,45.0,45.0,47.0,45.0,45.0,45.0,45.0,59.0,60.0,59.0,59.0,59.0,60.0,57.0,57.0,52.0,52.0,52.0,57.0,59.0,57.0,57.0,57.0,57.0,57.0,54.0,57.0,57.0,57.0,57.0,57.0,57.0,54.0,52.0,52.0,52.0,52.0,52.0,52.0,50.0,49.0,47.0,47.0,47.0,45.0,45.0,45.0,47.0,47.0,45.0,45.0,45.0,47.0,47.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0
menominee041,30.0,60.0,60.0,60.0,60.0,62.0,60.0,60.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,55.0,55.0,55.0,55.0,55.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,58.0,58.0,58.0,58.0,60.0,58.0,58.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,53.0,53.0,53.0,53.0,55.0,55.0,55.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,50.0,50.0,50.0,48.0,48.0,48.0,48.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,50.0,50.0,50.0,50.0,50.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0
menominee042,38.25,62.0,62.0,62.0,62.0,60.0,60.0,62.0,62.0,62.0,64.0,62.0,60.0,60.0,60.0,60.0,60.0,55.0,55.0,55.0,57.0,57.0,57.0,55.0,55.0,57.0,57.0,57.0,55.0,55.0,55.0,55.0,55.0,60.0,60.0,60.0,57.0,57.0,60.0,60.0,60.0,62.0,60.0,60.0,57.0,57.0,57.0,57.0,57.0,55.0,55.0,57.0,57.0,57.0,55.0,55.0,57.0,57.0,57.0,55.0,55.0,55.0,55.0,55.0,50.0,50.0,50.0,48.0,48.0,50.0,50.0,50.0,52.0,50.0,50.0,48.0,48.0,48.0,48.0,48.0,43.0,43.0,45.0,45.0,45.0,43.0,43.0,43.0,45.0,45.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0
menominee043,35.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,59.0,59.0,59.0,61.0,61.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,56.0,54.0,54.0,54.0,59.0,59.0,61.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,56.0,54.0,54.0,54.0,56.0,56.0,56.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,51.0,49.0,49.0,49.0,47.0,49.0,49.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,44.0,42.0,42.0,42.0,47.0,47.0,49.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,44.0,44.0,42.0,42.0,42.0,42.0,42.0,61.0,61.0,61.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0
menominee044,39.0,60.0,60.0,60.0,60.0,60.0,60.0,58.0,58.0,55.0,55.0,55.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,58.0,58.0,58.0,58.0,55.0,53.0,53.0,53.0,50.0,50.0,53.0,53.0,55.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,48.0,48.0,48.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,48.0,48.0,48.0,48.0,48.0,48.0,46.0,46.0,41.0,41.0,41.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0
menominee045,29.5,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,57.0,57.0,60.0,60.0,60.0,60.0,62.0,60.0,60.0,60.0,57.0,57.0,57.0,57.0,57.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,60.0,60.0,60.0,60.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,52.0,52.0,55.0,55.0,55.0,55.0,57.0,55.0,55.0,55.0,50.0,50.0,50.0,48.0,48.0,48.0,48.0,45.0,45.0,48.0,48.0,48.0,48.0,50.0,48.0,48.0,48.0,43.0,43.0,43.0,43.0,43.0,62.0,62.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0
menominee046,88.25,61.0,61.0,61.0,61.0,61.0,59.0,59.0,59.0,59.0,56.0,56.0,56.0,56.0,61.0,61.0,59.0,59.0,59.0,59.0,56.0,54.0,54.0,56.0,54.0,54.0,54.0,54.0,54.0,59.0,59.0,59.0,54.0,54.0,54.0,54.0,56.0,54.0,54.0,51.0,54.0,54.0,54.0,54.0,51.0,51.0,49.0,49.0,47.0,47.0,47.0,47.0,47.0,61.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,56.0,59.0,61.0,61.0,59.0,59.0,59.0,56.0,54.0,54.0,56.0,54.0,54.0,54.0,54.0,54.0,59.0,59.0,54.0,54.0,54.0,54.0,56.0,54.0,54.0,51.0,54.0,56.0,54.0,54.0,54.0,51.0,51.0,47.0,49.0,47.0,47.0,47.0,47.0,47.0
menominee047,48.0,62.0,62.0,62.0,62.0,62.0,60.0,60.0,60.0,60.0,60.0,60.0,57.0,57.0,60.0,60.0,62.0,62.0,60.0,60.0,60.0,60.0,60.0,60.0,57.0,57.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,60.0,60.0,60.0,60.0,60.0,55.0,55.0,55.0,55.0,55.0,55.0,52.0,52.0,55.0,55.0,57.0,57.0,55.0,55.0,55.0,55.0,55.0,55.0,52.0,52.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,50.0,50.0,50.0,50.0,50.0,48.0,48.0,48.0,48.0,48.0,48.0,45.0,45.0,48.0,48.0,50.0,50.0,48.0,48.0,48.0,48.0,48.0,48.0,45.0,45.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0
menominee048,35.0,60.0,60.0,62.0,60.0,60.0,60.0,58.0,58.0,58.0,55.0,55.0,55.0,58.0,60.0,60.0,58.0,58.0,55.0,55.0,55.0,55.0,55.0,55.0,57.0,57.0,55.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,58.0,58.0,60.0,58.0,58.0,58.0,53.0,53.0,53.0,50.0,50.0,50.0,53.0,55.0,55.0,55.0,55.0,53.0,53.0,53.0,53.0,53.0,53.0,55.0,53.0,53.0,50.0,50.0,50.0,46.0,46.0,46.0,46.0,46.0,48.0,48.0,48.0,48.0,48.0,48.0,46.0,46.0,46.0,41.0,41.0,41.0,46.0,48.0,46.0,46.0,46.0,46.0,46.0,43.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0
menominee049,61.0,61.0,61.0,61.0,61.0,61.0,61.0,59.0,61.0,61.0,61.0,61.0,61.0,61.0,59.0,59.0,59.0,59.0,58.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,61.0,61.0,61.0,59.0,59.0,58.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,56.0,59.0,59.0,58.0,56.0,54.0,54.0,54.0,54.0,54.0,54.0,59.0,59.0,59.0,56.0,56.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,52.0,51.0,49.0,49.0,51.0,49.0,47.0,47.0,47.0,47.0,47.0,47.0,49.0,49.0,49.0,49.0,47.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,47.0,47.0,47.0,47.0,44.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0
menominee050,43.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,58.0,58.0,55.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,55.0,55.0,53.0,55.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,58.0,58.0,58.0,58.0,55.0,55.0,55.0,55.0,55.0,55.0,53.0,55.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,51.0,50.0,48.0,48.0,46.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,46.0,46.0,46.0,43.0,46.0,46.0,46.0,43.0,43.0,43.0,46.0,46.0,43.0,43.0,41.0,43.0,43.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0
menominee051,48.0,59.0,59.0,61.0,61.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,56.0,54.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,56.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,59.0,59.0,59.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,56.0,54.0,56.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,51.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,49.0,47.0,49.0,47.0,47.0,47.0,47.0,47.0,47.0,44.0,42.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,44.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0
menominee052,24.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,63.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,59.0,59.0,56.0,56.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,59.0,59.0,59.0,61.0,61.0,59.0,59.0,59.0,59.0,56.0,56.0,56.0,56.0,54.0,54.0,54.0,56.0,54.0,54.0,52.0,52.0,51.0,51.0,51.0,51.0,49.0,49.0,49.0,49.0,49.0,47.0,47.0,47.0,51.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,47.0,47.0,44.0,44.0,42.0,42.0,44.0,44.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0
menominee053,38.25,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,58.0,58.0,58.0,55.0,55.0,55.0,58.0,60.0,60.0,58.0,58.0,58.0,58.0,58.0,58.0,55.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,58.0,58.0,58.0,58.0,58.0,58.0,53.0,53.0,55.0,53.0,50.0,50.0,50.0,53.0,55.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,50.0,48.0,48.0,48.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,46.0,46.0,46.0,46.0,43.0,43.0,48.0,48.0,48.0,46.0,46.0,46.0,46.0,46.0,46.0,43.0,43.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0
menominee054,33.0,62.0,62.0,62.0,64.0,64.0,64.0,62.0,62.0,62.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,55.0,62.0,62.0,62.0,64.0,64.0,64.0,62.0,62.0,62.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,62.0,62.0,62.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,58.0,58.0,58.0,58.0,58.0,53.0,53.0,53.0,51.0,51.0,51.0,48.0,48.0,48.0,51.0,53.0,53.0,53.0,51.0,51.0,51.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0
menominee055,59.5,60.0,60.0,64.0,64.0,62.0,60.0,60.0,60.0,60.0,60.0,60.0,55.0,55.0,62.0,64.0,62.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,59.0,55.0,53.0,53.0,53.0,55.0,57.0,55.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,48.0,48.0,48.0,50.0,53.0,53.0,53.0,50.0,53.0,50.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,55.0,60.0,59.0,60.0,60.0,60.0,60.0,60.0,59.0,60.0,55.0,53.0,53.0,55.0,57.0,57.0,55.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,50.0,48.0,48.0,48.0,53.0,53.0,53.0,53.0,50.0,50.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0
menominee056,22.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,60.0,64.0,64.0,64.0,64.0,60.0,60.0,60.0,60.0,60.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,60.0,60.0,60.0,60.0,60.0,57.0,55.0,55.0,55.0,55.0,58.0,58.0,58.0,58.0,55.0,55.0,55.0,55.0,55.0,53.0,53.0,53.0,53.0,48.0,48.0,48.0,48.0,55.0,55.0,55.0,55.0,55.0,53.0,53.0,53.0,53.0,53.0,50.0,50.0,50.0,50.0,48.0,48.0,48.0,48.0,48.0,50.0,50.0,50.0,50.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0
menominee057,36.5,57.0,57.0,62.0,62.0,62.0,59.0,57.0,57.0,57.0,57.0,59.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,52.0,57.0,57.0,62.0,62.0,62.0,59.0,57.0,57.0,57.0,57.0,59.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,52.0,57.0,57.0,57.0,57.0,54.0,52.0,50.0,50.0,52.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,52.0,52.0,52.0,52.0,47.0,45.0,45.0,45.0,47.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,57.0,57.0,57.0,57.0,45.0,45.0,45.0,45.0,45.0,45.0
menominee058,24.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,61.0,61.0,61.0,64.0,64.0,64.0,64.0,64.0,64.0,61.0,61.0,64.0,64.0,64.0,64.0,61.0,61.0,61.0,61.0,61.0,61.0,64.0,64.0,64.0,64.0,64.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,54.0,54.0,54.0,54.0,54.0,54.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,54.0,54.0,54.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0
menominee059,70.25,61.0,61.0,61.0,61.0,61.0,61.0,56.0,56.0,56.0,54.0,53.0,51.0,51.0,51.0,49.0,49.0,49.0,49.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,54.0,54.0,54.0,53.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,53.0,53.0,53.0,53.0,51.0,53.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,56.0,51.0,54.0,49.0,49.0,49.0,49.0,49.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,54.0,54.0,54.0,53.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,53.0,53.0,53.0,53.0,51.0,53.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0
menominee060,16.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,58.0,58.0,60.0,60.0,60.0,60.0,60.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,58.0,58.0,60.0,60.0,60.0,60.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0
menominee061,67.25,62.0,62.0,63.0,63.0,62.0,62.0,62.0,62.0,62.0,60.0,60.0,62.0,62.0,62.0,62.0,62.0,62.0,60.0,60.0,62.0,62.0,57.0,57.0,57.0,57.0,57.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,57.0,57.0,60.0,60.0,60.0,60.0,60.0,60.0,57.0,62.0,62.0,62.0,57.0,57.0,57.0,57.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,58.0,57.0,60.0,60.0,60.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,52.0,57.0,55.0,57.0,55.0,57.0,55.0,55.0,55.0,52.0,50.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0
menominee062,67.5,61.0,61.0,61.0,61.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,56.0,56.0,56.0,56.0,56.0,56.0,61.0,61.0,61.0,61.0,61.0,61.0,59.0,59.0,59.0,59.0,56.0,56.0,54.0,54.0,54.0,54.0,56.0,56.0,56.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,56.0,56.0,54.0,54.0,54.0,54.0,54.0,51.0,51.0,51.0,56.0,56.0,56.0,54.0,54.0,56.0,56.0,54.0,54.0,54.0,54.0,49.0,47.0,47.0,47.0,49.0,49.0,47.0,47.0,49.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0
menominee063,23.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,54.0,54.0,54.0,54.0,54.0,54.0,57.0,57.0,54.0,54.0,54.0,54.0,54.0,52.0,52.0,52.0,52.0,52.0,47.0,47.0,47.0,47.0,47.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,56.0,56.0,56.0,54.0,54.0,54.0,54.0,54.0,52.0,52.0,51.0,51.0,49.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0
menominee064,29.5,60.0,60.0,60.0,60.0,60.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,55.0,55.0,55.0,58.0,58.0,58.0,58.0,58.0,55.0,55.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,58.0,58.0,58.0,58.0,53.0,53.0,53.0,55.0,53.0,53.0,53.0,55.0,53.0,53.0,53.0,53.0,53.0,50.0,50.0,50.0,53.0,53.0,53.0,53.0,50.0,50.0,50.0,50.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0
menominee065,41.5,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,61.0,59.0,63.0,63.0,63.0,63.0,61.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,58.0,58.0,58.0,61.0,61.0,58.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,53.0,56.0,56.0,56.0,58.0,56.0,56.0,56.0,56.0,56.0,53.0,51.0,49.0,49.0,53.0,51.0,51.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,51.0,51.0,51.0,51.0,51.0,51.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,46.0,46.0,49.0,49.0,49.0,51.0,49.0,49.0,46.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0
menominee066,42.25,62.0,62.0,62.0,62.0,62.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,57.0,57.0,60.0,60.0,62.0,60.0,60.0,60.0,60.0,57.0,57.0,55.0,55.0,55.0,57.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,60.0,60.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,52.0,52.0,52.0,55.0,55.0,57.0,55.0,55.0,55.0,55.0,55.0,55.0,52.0,52.0,50.0,48.0,48.0,50.0,50.0,50.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,62.0,62.0,60.0,60.0,60.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0
