,duration,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
sioux034,64.0,65.0,65.0,65.0,65.0,65.0,66.0,65.0,63.0,63.0,60.0,58.0,58.0,58.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,63.0,60.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,61.0,58.0,56.0,56.0,56.0,53.0,53.0,53.0,58.0,58.0,58.0,58.0,63.0,58.0,61.0,56.0,56.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,51.0,51.0,46.0,46.0,46.0,53.0,53.0,53.0,53.0,53.0,56.0,53.0,56.0,56.0,56.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,56.0,53.0,53.0,51.0,48.0,46.0,46.0,49.0,51.0,49.0,49.0,49.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0
sioux035,45.0,66.0,66.0,66.0,64.0,64.0,66.0,66.0,63.0,59.0,56.0,54.0,54.0,54.0,54.0,54.0,59.0,56.0,56.0,63.0,59.0,56.0,54.0,54.0,54.0,54.0,59.0,59.0,54.0,54.0,56.0,51.0,47.0,47.0,54.0,54.0,54.0,59.0,54.0,56.0,56.0,51.0,51.0,54.0,51.0,54.0,54.0,54.0,51.0,47.0,47.0,47.0,51.0,47.0,51.0,47.0,47.0,47.0,47.0,59.0,59.0,56.0,56.0,63.0,59.0,56.0,54.0,54.0,54.0,54.0,59.0,59.0,54.0,56.0,56.0,51.0,47.0,47.0,54.0,54.0,54.0,59.0,54.0,56.0,56.0,51.0,51.0,54.0,51.0,54.0,54.0,54.0,51.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0
sioux036,33.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,61.0,61.0,64.0,64.0,64.0,64.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,64.0,61.0,61.0,61.0,61.0,61.0,59.0,59.0,59.0,61.0,59.0,59.0,59.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,52.0,52.0,52.0,52.0,52.0,52.0,49.0,49.0,49.0,52.0,52.0,52.0,52.0,52.0,52.0,54.0,54.0,54.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0
sioux037,40.0,64.0,64.0,64.0,64.0,64.0,59.0,59.0,59.0,59.0,59.0,62.0,60.0,60.0,60.0,60.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,64.0,59.0,59.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,59.0,59.0,59.0,59.0,59.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,53.0,53.0,53.0,53.0,53.0,53.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,48.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0
sioux038,51.0,63.0,63.0,63.0,63.0,63.0,63.0,61.0,61.0,61.0,61.0,61.0,59.0,56.0,56.0,63.0,63.0,63.0,59.0,59.0,59.0,59.0,56.0,56.0,56.0,56.0,54.0,51.0,51.0,51.0,51.0,56.0,56.0,56.0,59.0,56.0,56.0,56.0,54.0,54.0,54.0,54.0,54.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,59.0,59.0,59.0,59.0,59.0,59.0,56.0,63.0,63.0,59.0,59.0,59.0,59.0,59.0,56.0,56.0,56.0,56.0,56.0,56.0,51.0,51.0,51.0,51.0,56.0,56.0,56.0,56.0,59.0,56.0,56.0,56.0,54.0,54.0,54.0,54.0,54.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0
sioux039,30.0,65.0,65.0,65.0,65.0,63.0,63.0,63.0,61.0,61.0,61.0,58.0,61.0,58.0,58.0,58.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,63.0,61.0,61.0,61.0,61.0,61.0,61.0,58.0,56.0,56.0,58.0,58.0,56.0,56.0,53.0,51.0,51.0,53.0,51.0,51.0,49.0,49.0,49.0,46.0,49.0,49.0,49.0,46.0,44.0,44.0,44.0,44.0,44.0,53.0,51.0,51.0,51.0,51.0,51.0,51.0,49.0,49.0,49.0,46.0,49.0,49.0,46.0,46.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0
sioux040,62.75,64.0,63.0,63.0,63.0,58.0,61.0,59.0,59.0,58.0,58.0,59.0,58.0,58.0,56.0,56.0,56.0,56.0,56.0,56.0,59.0,58.0,58.0,58.0,56.0,56.0,56.0,56.0,52.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,54.0,52.0,52.0,51.0,51.0,52.0,51.0,51.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,59.0,59.0,59.0,59.0,58.0,58.0,58.0,58.0,56.0,56.0,56.0,56.0,56.0,56.0,58.0,58.0,58.0,58.0,56.0,56.0,56.0,56.0,56.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,52.0,52.0,52.0,51.0,52.0,51.0,51.0,46.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0
sioux041,29.0,65.0,65.0,65.0,65.0,68.0,68.0,68.0,65.0,65.0,65.0,65.0,61.0,60.0,60.0,60.0,60.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,65.0,61.0,61.0,61.0,63.0,63.0,63.0,61.0,61.0,61.0,58.0,58.0,56.0,56.0,56.0,56.0,56.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,58.0,58.0,58.0,58.0,58.0,60.0,60.0,61.0,61.0,58.0,58.0,58.0,58.0,58.0,60.0,58.0,58.0,58.0,58.0,56.0,56.0,56.0,53.0,53.0,53.0,53.0,56.0,56.0,56.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0
sioux042,54.0,65.0,65.0,65.0,65.0,60.0,60.0,58.0,58.0,58.0,58.0,58.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,58.0,58.0,58.0,53.0,53.0,53.0,53.0,53.0,53.0,58.0,58.0,58.0,58.0,60.0,58.0,58.0,58.0,58.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,60.0,60.0,60.0,60.0,58.0,58.0,58.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,58.0,58.0,58.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0
sioux043,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,57.0,57.0,57.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,52.0,52.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,62.0,57.0,62.0,57.0,55.0,55.0,55.0,55.0,55.0,52.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,52.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,45.0,45.0,45.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0
sioux044,41.25,65.0,65.0,65.0,65.0,65.0,63.0,63.0,63.0,63.0,63.0,63.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,58.0,58.0,61.0,61.0,63.0,63.0,61.0,61.0,61.0,57.0,57.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,53.0,53.0,56.0,56.0,57.0,57.0,57.0,56.0,56.0,57.0,56.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,53.0,53.0,56.0,56.0,56.0,57.0,57.0,56.0,56.0,57.0,56.0,56.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0
sioux045,28.0,66.0,66.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,66.0,61.0,61.0,61.0,61.0,61.0,61.0,59.0,61.0,61.0,57.0,59.0,61.0,57.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,61.0,61.0,59.0,59.0,59.0,59.0,59.0,57.0,57.0,57.0,57.0,61.0,59.0,59.0,59.0,59.0,61.0,59.0,57.0,57.0,57.0,54.0,57.0,57.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,57.0,57.0,54.0,57.0,57.0,57.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0
sioux046,37.5,63.0,63.0,63.0,63.0,63.0,61.0,61.0,58.0,58.0,58.0,63.0,63.0,63.0,61.0,58.0,58.0,61.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,61.0,61.0,61.0,61.0,61.0,61.0,58.0,58.0,53.0,53.0,53.0,58.0,58.0,58.0,53.0,53.0,53.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,49.0,49.0,49.0,46.0,46.0,51.0,51.0,51.0,51.0,51.0,51.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0
sioux047,48.25,64.0,64.0,64.0,64.0,59.0,59.0,59.0,59.0,60.0,59.0,59.0,58.0,56.0,56.0,56.0,56.0,60.0,59.0,59.0,58.0,58.0,56.0,56.0,56.0,52.0,56.0,56.0,56.0,56.0,52.0,52.0,52.0,52.0,56.0,56.0,56.0,58.0,56.0,56.0,56.0,52.0,52.0,56.0,56.0,58.0,56.0,56.0,56.0,56.0,56.0,63.0,61.0,61.0,58.0,59.0,59.0,58.0,59.0,59.0,59.0,59.0,58.0,56.0,56.0,56.0,56.0,59.0,59.0,59.0,58.0,56.0,56.0,56.0,52.0,56.0,56.0,56.0,56.0,52.0,52.0,52.0,52.0,58.0,56.0,56.0,58.0,56.0,56.0,56.0,52.0,52.0,56.0,56.0,58.0,56.0,56.0,56.0,56.0,56.0,56.0
sioux048,34.0,62.0,62.0,62.0,62.0,60.0,62.0,58.0,58.0,55.0,55.0,55.0,55.0,62.0,62.0,62.0,62.0,60.0,62.0,58.0,53.0,53.0,57.0,53.0,53.0,53.0,55.0,55.0,55.0,55.0,55.0,55.0,53.0,53.0,55.0,55.0,55.0,55.0,55.0,53.0,53.0,53.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,48.0,48.0,48.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,58.0,55.0,55.0,55.0,55.0,58.0,58.0,58.0,55.0,55.0,55.0,53.0,53.0,53.0,50.0,50.0,50.0,48.0,48.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,43.0,43.0,43.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0
sioux049,30.25,61.0,64.0,64.0,64.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,56.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,59.0,61.0,57.0,57.0,57.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,57.0,57.0,57.0,59.0,59.0,59.0,57.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,57.0,57.0,57.0,57.0,61.0,61.0,57.0,57.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,52.0,49.0,49.0,49.0,49.0,49.0,54.0,54.0,54.0,52.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,52.0,52.0,52.0,52.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0
sioux050,36.0,64.0,64.0,64.0,64.0,64.0,62.0,62.0,59.0,59.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,62.0,62.0,62.0,62.0,62.0,59.0,59.0,54.0,54.0,54.0,59.0,57.0,57.0,59.0,59.0,59.0,54.0,54.0,54.0,54.0,54.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,50.0,50.0,47.0,47.0,54.0,52.0,52.0,52.0,52.0,52.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0
sioux051,28.5,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,63.0,63.0,63.0,63.0,63.0,63.0,64.0,64.0,64.0,62.0,60.0,60.0,60.0,60.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,62.0,62.0,62.0,64.0,64.0,62.0,60.0,57.0,57.0,57.0,57.0,57.0,57.0,60.0,60.0,57.0,57.0,55.0,55.0,55.0,55.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,51.0,51.0,51.0,51.0,51.0,51.0,52.0,52.0,50.0,50.0,48.0,48.0,48.0,48.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0
sioux052,47.0,56.0,56.0,65.0,65.0,65.0,63.0,63.0,63.0,63.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,65.0,65.0,65.0,63.0,63.0,63.0,63.0,63.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,63.0,63.0,63.0,63.0,61.0,61.0,61.0,63.0,63.0,63.0,63.0,61.0,61.0,61.0,61.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,63.0,63.0,63.0,61.0,61.0,61.0,61.0,61.0,56.0,56.0,56.0,56.0,56.0,56.0,51.0,53.0,53.0,53.0,51.0,51.0,51.0,51.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,51.0,51.0,51.0,49.0,49.0,49.0,49.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0
sioux053,27.0,59.0,59.0,59.0,61.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,56.0,56.0,56.0,56.0,56.0,56.0,59.0,59.0,61.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,56.0,56.0,56.0,54.0,52.0,52.0,52.0,52.0,52.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,54.0,54.0,54.0,54.0,54.0,54.0,52.0,52.0,52.0,49.0,47.0,47.0,47.0,47.0,47.0,54.0,54.0,54.0,54.0,54.0,52.0,52.0,49.0,49.0,54.0,54.0,52.0,52.0,49.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0
sioux054,76.25,67.0,64.0,64.0,64.0,64.0,62.0,62.0,62.0,64.0,60.0,60.0,60.0,60.0,57.0,57.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,64.0,64.0,62.0,62.0,62.0,62.0,60.0,60.0,60.0,62.0,60.0,60.0,60.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,52.0,52.0,52.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,57.0,57.0,57.0,52.0,57.0,57.0,57.0,57.0,57.0,55.0,55.0,55.0,52.0,55.0,55.0,55.0,55.0,55.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0
sioux055,102.0,65.0,67.0,65.0,65.0,65.0,65.0,65.0,69.0,60.0,60.0,60.0,58.0,60.0,65.0,60.0,60.0,60.0,57.0,60.0,60.0,57.0,57.0,55.0,55.0,53.0,53.0,53.0,53.0,60.0,65.0,60.0,60.0,60.0,60.0,65.0,60.0,65.0,57.0,55.0,55.0,55.0,55.0,53.0,53.0,53.0,53.0,55.0,53.0,53.0,53.0,48.0,48.0,48.0,48.0,45.0,45.0,45.0,57.0,55.0,55.0,53.0,53.0,53.0,53.0,60.0,65.0,60.0,60.0,60.0,60.0,57.0,60.0,65.0,60.0,65.0,57.0,55.0,55.0,55.0,55.0,53.0,53.0,53.0,53.0,55.0,53.0,53.0,53.0,48.0,48.0,48.0,48.0,45.0,45.0,41.0,41.0,45.0,45.0,41.0,41.0
sioux056,41.0,62.0,62.0,62.0,62.0,65.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,57.0,57.0,57.0,57.0,57.0,60.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,55.0,55.0,55.0,57.0,57.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,53.0,53.0,50.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,55.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,48.0,46.0,46.0,48.0,46.0,46.0,43.0,43.0,46.0,46.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0
sioux057,83.0,67.0,67.0,67.0,67.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,62.0,62.0,62.0,62.0,65.0,65.0,67.0,62.0,55.0,62.0,60.0,60.0,55.0,55.0,55.0,55.0,55.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,50.0,50.0,50.0,50.0,55.0,55.0,55.0,53.0,53.0,53.0,53.0,53.0,53.0,55.0,53.0,53.0,53.0,53.0,53.0,53.0,65.0,65.0,65.0,65.0,62.0,57.0,62.0,62.0,60.0,60.0,57.0,53.0,55.0,55.0,55.0,55.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,50.0,50.0,50.0,50.0,55.0,55.0,57.0,53.0,53.0,53.0,53.0,53.0,53.0,55.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0
sioux058,53.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,53.0,53.0,53.0,51.0,51.0,53.0,53.0,51.0,51.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,53.0,53.0,53.0,53.0,53.0,53.0,51.0,51.0,48.0,48.0,51.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,55.0,55.0,55.0,55.0,60.0,60.0,60.0,60.0,55.0,55.0,55.0,60.0,55.0,60.0,53.0,51.0,51.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,60.0,55.0,55.0,53.0,53.0,51.0,51.0,51.0,51.0,48.0,48.0,51.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0
sioux059,39.5,66.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,61.0,61.0,65.0,63.0,63.0,65.0,63.0,65.0,61.0,61.0,61.0,61.0,61.0,58.0,63.0,61.0,61.0,61.0,61.0,61.0,63.0,63.0,63.0,58.0,58.0,61.0,61.0,61.0,61.0,61.0,58.0,58.0,58.0,58.0,58.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,51.0,49.0,49.0,53.0,51.0,51.0,53.0,51.0,53.0,49.0,49.0,49.0,49.0,49.0,46.0,51.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,46.0,46.0,49.0,49.0,49.0,53.0,49.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0
sioux060,74.0,60.0,60.0,60.0,60.0,60.0,60.0,58.0,58.0,58.0,58.0,56.0,56.0,56.0,56.0,56.0,53.0,53.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,51.0,53.0,51.0,51.0,48.0,48.0,51.0,55.0,53.0,53.0,53.0,51.0,51.0,51.0,51.0,51.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,60.0,63.0,60.0,60.0,58.0,60.0,58.0,56.0,56.0,56.0,56.0,56.0,53.0,58.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,51.0,51.0,51.0,51.0,48.0,48.0,51.0,53.0,53.0,53.0,53.0,51.0,51.0,51.0,51.0,51.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0
sioux061,46.5,61.0,61.0,61.0,58.0,58.0,58.0,61.0,61.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,61.0,61.0,58.0,58.0,58.0,61.0,61.0,58.0,58.0,58.0,58.0,58.0,58.0,56.0,56.0,56.0,56.0,56.0,54.0,51.0,54.0,54.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,49.0,49.0,49.0,49.0,49.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,61.0,61.0,61.0,58.0,58.0,61.0,61.0,61.0,58.0,58.0,58.0,58.0,58.0,58.0,56.0,56.0,56.0,56.0,54.0,51.0,54.0,54.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,49.0,49.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0
sioux062,31.25,55.0,55.0,55.0,55.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,60.0,58.0,58.0,55.0,55.0,55.0,55.0,58.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,50.0,50.0,50.0,50.0,50.0,50.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,51.0,50.0,50.0,51.0,50.0,50.0,50.0,50.0,50.0,50.0,48.0,48.0,48.0,48.0,48.0,46.0,46.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0
sioux063,31.0,60.0,60.0,60.0,57.0,57.0,57.0,57.0,60.0,60.0,60.0,60.0,57.0,57.0,57.0,55.0,55.0,55.0,53.0,53.0,53.0,50.0,50.0,50.0,50.0,48.0,48.0,48.0,48.0,53.0,53.0,53.0,53.0,53.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,56.0,56.0,57.0,57.0,57.0,57.0,56.0,56.0,57.0,53.0,53.0,53.0,50.0,50.0,50.0,50.0,48.0,48.0,48.0,45.0,45.0,45.0,45.0,45.0,45.0,41.0,41.0,41.0,45.0,45.0,45.0,45.0,48.0,48.0,48.0,48.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,43.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0
sioux064,48.0,62.0,62.0,62.0,62.0,62.0,60.0,60.0,60.0,60.0,60.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,62.0,62.0,62.0,60.0,60.0,60.0,60.0,60.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,58.0,58.0,58.0,55.0,55.0,55.0,55.0,55.0,55.0,58.0,58.0,58.0,60.0,60.0,60.0,58.0,58.0,58.0,58.0,58.0,58.0,55.0,53.0,52.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,48.0,48.0,50.0,50.0,50.0,48.0,48.0,48.0,48.0,48.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0
sioux065,45.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,59.0,59.0,59.0,59.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,54.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,54.0,52.0,51.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,64.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,57.0,57.0,57.0,57.0,57.0,52.0,51.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,47.0,47.0,47.0,47.0,45.0,44.0,45.0,45.0,44.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0
sioux066,42.25,63.0,63.0,63.0,63.0,63.0,60.0,63.0,63.0,60.0,60.0,60.0,63.0,63.0,60.0,60.0,60.0,63.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,65.0,63.0,63.0,63.0,63.0,63.0,61.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,61.0,58.0,58.0,58.0,61.0,61.0,58.0,56.0,58.0,53.0,53.0,54.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,51.0,53.0,53.0,53.0,49.0,49.0,46.0,46.0,49.0,49.0,46.0,46.0,46.0,46.0,46.0,49.0,49.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0
