,duration,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
pueblo64,131.0,56.0,51.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,59.0,56.0,59.0,54.0,54.0,59.0,56.0,52.0,56.0,54.0,54.0,61.0,56.0,56.0,52.0,54.0,56.0,56.0,56.0,56.0,59.0,56.0,52.0,56.0,54.0,54.0,52.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,61.0,59.0,61.0,59.0,64.0,64.0,56.0,59.0,54.0,59.0,59.0,52.0,61.0,56.0,54.0,54.0,54.0,54.0,61.0,59.0,61.0,59.0,64.0,56.0,59.0,54.0,59.0,59.0,56.0,56.0,59.0,56.0,56.0,54.0,54.0,56.0,54.0,64.0,59.0,56.0,61.0,61.0,56.0,54.0,54.0,54.0,56.0,49.0,54.0,49.0,49.0,49.0,49.0,47.0,47.0
pueblo65,82.5,59.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,64.0,67.0,62.0,62.0,62.0,59.0,55.0,55.0,59.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,59.0,55.0,62.0,62.0,62.0,59.0,59.0,55.0,55.0,59.0,55.0,55.0,55.0,55.0,59.0,55.0,59.0,55.0,64.0,67.0,64.0,62.0,57.0,59.0,55.0,59.0,62.0,59.0,62.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,59.0,55.0,55.0,55.0,55.0,59.0,55.0,59.0,62.0,59.0,59.0,59.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,59.0,55.0,59.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0
pueblo66,60.0,60.0,60.0,60.0,56.0,55.0,56.0,56.0,60.0,55.0,56.0,53.0,53.0,55.0,55.0,55.0,56.0,56.0,53.0,53.0,55.0,56.0,55.0,55.0,56.0,55.0,56.0,55.0,55.0,56.0,55.0,55.0,55.0,55.0,60.0,60.0,60.0,56.0,55.0,56.0,56.0,60.0,55.0,56.0,53.0,53.0,55.0,55.0,55.0,56.0,56.0,53.0,53.0,55.0,60.0,56.0,56.0,55.0,53.0,55.0,55.0,60.0,56.0,60.0,55.0,55.0,56.0,60.0,56.0,56.0,55.0,53.0,55.0,55.0,60.0,55.0,56.0,53.0,53.0,55.0,55.0,55.0,56.0,56.0,53.0,53.0,55.0,55.0,55.0,55.0,56.0,55.0,55.0,55.0,55.0,56.0,55.0,55.0,55.0,55.0,55.0
pueblo67,109.5,59.0,54.0,59.0,54.0,59.0,54.0,54.0,59.0,54.0,59.0,59.0,54.0,54.0,59.0,54.0,56.0,54.0,57.0,59.0,59.0,59.0,66.0,66.0,68.0,64.0,59.0,59.0,66.0,63.0,59.0,59.0,54.0,54.0,51.0,49.0,47.0,47.0,47.0,51.0,47.0,47.0,47.0,47.0,47.0,47.0,66.0,66.0,61.0,68.0,64.0,64.0,61.0,61.0,64.0,57.0,59.0,61.0,61.0,59.0,59.0,59.0,66.0,66.0,61.0,66.0,64.0,61.0,61.0,61.0,61.0,59.0,61.0,61.0,59.0,59.0,59.0,66.0,66.0,61.0,63.0,64.0,61.0,61.0,61.0,61.0,59.0,56.0,52.0,52.0,52.0,47.0,52.0,52.0,49.0,49.0,49.0,49.0,52.0,52.0,52.0
pueblo68,80.5,52.0,55.0,55.0,50.0,50.0,48.0,43.0,48.0,43.0,55.0,55.0,55.0,50.0,48.0,50.0,48.0,48.0,45.0,43.0,45.0,43.0,45.0,43.0,50.0,45.0,50.0,50.0,45.0,45.0,43.0,43.0,43.0,43.0,43.0,45.0,43.0,43.0,43.0,43.0,43.0,58.0,58.0,58.0,58.0,53.0,55.0,55.0,55.0,53.0,53.0,55.0,55.0,53.0,55.0,55.0,58.0,53.0,53.0,53.0,53.0,58.0,58.0,58.0,58.0,58.0,55.0,53.0,55.0,53.0,53.0,53.0,55.0,53.0,53.0,55.0,55.0,55.0,55.0,55.0,55.0,53.0,50.0,50.0,50.0,48.0,50.0,46.0,46.0,46.0,43.0,43.0,43.0,50.0,46.0,46.0,43.0,43.0,43.0,43.0,43.0
pueblo69,80.5,55.0,55.0,52.0,47.0,47.0,55.0,55.0,52.0,47.0,52.0,52.0,47.0,43.0,43.0,47.0,43.0,47.0,43.0,43.0,50.0,50.0,50.0,47.0,47.0,50.0,47.0,43.0,43.0,47.0,43.0,43.0,47.0,43.0,43.0,47.0,47.0,47.0,43.0,47.0,47.0,47.0,47.0,43.0,47.0,43.0,47.0,47.0,43.0,47.0,47.0,43.0,43.0,43.0,50.0,50.0,43.0,47.0,47.0,43.0,47.0,43.0,47.0,43.0,43.0,43.0,47.0,43.0,43.0,43.0,43.0,56.0,59.0,59.0,56.0,56.0,57.0,59.0,59.0,56.0,56.0,52.0,56.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0
pueblo70,116.0,57.0,57.0,57.0,57.0,54.0,52.0,52.0,48.0,48.0,48.0,45.0,45.0,48.0,40.0,45.0,48.0,52.0,52.0,52.0,45.0,40.0,45.0,45.0,52.0,48.0,45.0,48.0,48.0,45.0,48.0,48.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,58.0,55.0,58.0,58.0,55.0,58.0,51.0,48.0,46.0,43.0,43.0,46.0,39.0,43.0,58.0,58.0,58.0,55.0,55.0,51.0,51.0,50.0,55.0,58.0,55.0,58.0,50.0,46.0,43.0,51.0,46.0,43.0,43.0,58.0,58.0,57.0,55.0,58.0,50.0,51.0,43.0,51.0,46.0,43.0,43.0,43.0,43.0
pueblo71,28.25,56.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,56.0,56.0,58.0,56.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,56.0,56.0,58.0,56.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,56.0,56.0,56.0,56.0,58.0,58.0,56.0,53.0,53.0,48.0,48.0,48.0,48.0,53.0,53.0,53.0,48.0,48.0,46.0,46.0,44.0,44.0,44.0,48.0,44.0,44.0,44.0,48.0,46.0,46.0,44.0,44.0,44.0,44.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,48.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,41.0,41.0,41.0,41.0,41.0,41.0
pueblo72,44.5,52.0,52.0,52.0,52.0,52.0,52.0,52.0,45.0,45.0,47.0,47.0,45.0,43.0,40.0,43.0,43.0,40.0,40.0,40.0,40.0,40.0,45.0,45.0,45.0,45.0,45.0,43.0,40.0,40.0,43.0,43.0,40.0,40.0,40.0,45.0,45.0,47.0,47.0,43.0,40.0,40.0,40.0,40.0,40.0,43.0,43.0,40.0,40.0,40.0,40.0,40.0,40.0,43.0,43.0,43.0,43.0,43.0,40.0,40.0,40.0,40.0,40.0,40.0,57.0,57.0,57.0,57.0,52.0,57.0,59.0,59.0,57.0,57.0,55.0,52.0,57.0,57.0,52.0,52.0,57.0,57.0,57.0,52.0,50.0,48.0,45.0,48.0,48.0,45.0,45.0,45.0,43.0,42.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0
pueblo73,88.75,53.0,53.0,50.0,53.0,48.0,46.0,53.0,53.0,50.0,50.0,46.0,48.0,43.0,43.0,43.0,46.0,46.0,43.0,43.0,46.0,41.0,43.0,43.0,43.0,41.0,41.0,41.0,48.0,46.0,48.0,46.0,43.0,46.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,55.0,55.0,55.0,58.0,58.0,53.0,53.0,53.0,53.0,55.0,55.0,58.0,58.0,58.0,53.0,53.0,55.0,53.0,55.0,53.0,53.0,55.0,57.0,50.0,50.0,50.0,46.0,43.0,43.0,48.0,46.0,43.0,43.0,41.0,41.0,41.0,53.0,51.0,53.0,57.0,57.0,48.0,48.0,48.0,45.0,45.0,41.0,46.0,45.0,41.0,41.0,41.0,41.0,45.0,41.0,41.0
pueblo74,70.0,56.0,56.0,56.0,56.0,51.0,53.0,51.0,51.0,51.0,51.0,53.0,56.0,51.0,51.0,51.0,48.0,51.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,55.0,60.0,60.0,60.0,58.0,56.0,58.0,60.0,56.0,53.0,51.0,48.0,51.0,53.0,51.0,51.0,53.0,55.0,53.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,55.0,48.0,48.0,48.0,48.0,53.0,48.0,48.0,51.0,53.0,51.0,51.0,53.0,55.0,48.0,53.0,48.0,48.0,51.0,48.0,48.0,48.0,48.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0
pueblo75,88.0,56.0,57.0,57.0,56.0,52.0,54.0,54.0,49.0,47.0,47.0,44.0,47.0,49.0,44.0,47.0,49.0,49.0,49.0,44.0,49.0,44.0,44.0,44.0,44.0,44.0,56.0,56.0,56.0,54.0,49.0,49.0,47.0,47.0,52.0,52.0,54.0,52.0,49.0,51.0,49.0,49.0,49.0,49.0,49.0,56.0,56.0,56.0,54.0,49.0,49.0,49.0,47.0,52.0,52.0,54.0,54.0,49.0,51.0,49.0,49.0,49.0,49.0,49.0,49.0,47.0,49.0,44.0,44.0,47.0,44.0,44.0,49.0,49.0,49.0,51.0,49.0,47.0,47.0,47.0,44.0,47.0,44.0,44.0,44.0,47.0,47.0,47.0,47.0,47.0,47.0,44.0,44.0,44.0,44.0,44.0,47.0,44.0,47.0,44.0,44.0
pueblo76,71.5,53.0,53.0,53.0,55.0,55.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,50.0,48.0,46.0,46.0,46.0,46.0,53.0,53.0,53.0,46.0,50.0,46.0,46.0,46.0,46.0,53.0,46.0,46.0,46.0,46.0,46.0,50.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,50.0,48.0,46.0,46.0,46.0,46.0,46.0,53.0,53.0,58.0,53.0,48.0,50.0,46.0,43.0,46.0,46.0,46.0,53.0,51.0,48.0,46.0,46.0,46.0,46.0,50.0,46.0,46.0,46.0,46.0,50.0,46.0,46.0,46.0,51.0,51.0,46.0,46.0,46.0,50.0,46.0,46.0,48.0,50.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,43.0,41.0,38.0,38.0,38.0,38.0,38.0,38.0
pueblo77,34.0,57.0,57.0,57.0,52.0,52.0,52.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,57.0,57.0,52.0,52.0,52.0,50.0,52.0,52.0,50.0,50.0,50.0,48.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,48.0,48.0,45.0,48.0,48.0,45.0,50.0,50.0,50.0,50.0,50.0,50.0,48.0,48.0,48.0,52.0,52.0,52.0,50.0,50.0,50.0,50.0,50.0,50.0,48.0,48.0,48.0,52.0,52.0,50.0,48.0,48.0,48.0,48.0,48.0,45.0,45.0,45.0,52.0,52.0,50.0,50.0,50.0,48.0,48.0,48.0,50.0,48.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,48.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0
pueblo78,25.0,57.0,57.0,57.0,52.0,57.0,57.0,55.0,57.0,52.0,52.0,50.0,50.0,50.0,50.0,50.0,50.0,57.0,57.0,57.0,52.0,57.0,57.0,55.0,57.0,52.0,52.0,50.0,50.0,50.0,50.0,50.0,50.0,52.0,52.0,52.0,48.0,52.0,52.0,50.0,50.0,48.0,48.0,45.0,45.0,45.0,45.0,45.0,45.0,52.0,52.0,52.0,48.0,52.0,52.0,50.0,50.0,48.0,48.0,45.0,45.0,45.0,45.0,45.0,48.0,50.0,50.0,48.0,45.0,48.0,48.0,45.0,45.0,45.0,45.0,45.0,45.0,48.0,48.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0
pueblo79,67.0,57.0,57.0,56.0,52.0,52.0,50.0,52.0,52.0,48.0,48.0,48.0,45.0,50.0,50.0,49.0,48.0,48.0,48.0,45.0,45.0,48.0,48.0,45.0,48.0,45.0,45.0,45.0,45.0,45.0,45.0,57.0,57.0,56.0,52.0,50.0,50.0,52.0,52.0,52.0,48.0,45.0,45.0,48.0,48.0,50.0,48.0,45.0,45.0,45.0,48.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,52.0,52.0,52.0,48.0,45.0,45.0,48.0,48.0,50.0,48.0,45.0,48.0,45.0,45.0,48.0,45.0,45.0,48.0,45.0,45.0,45.0,45.0,45.0,52.0,52.0,50.0,48.0,48.0,45.0,48.0,45.0,45.0,48.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,48.0,45.0,45.0
pueblo80,68.0,59.0,59.0,59.0,57.0,57.0,52.0,55.0,52.0,52.0,52.0,52.0,50.0,52.0,52.0,52.0,52.0,52.0,59.0,59.0,57.0,57.0,52.0,55.0,52.0,52.0,52.0,52.0,50.0,52.0,52.0,52.0,52.0,52.0,57.0,57.0,57.0,57.0,59.0,57.0,57.0,55.0,52.0,52.0,59.0,57.0,57.0,52.0,55.0,52.0,57.0,57.0,59.0,57.0,55.0,52.0,51.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,52.0,50.0,52.0,52.0,52.0,52.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,52.0,51.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0
pueblo81,46.5,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,55.0,55.0,55.0,55.0,57.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,50.0,50.0,50.0,50.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,58.0,58.0,53.0,55.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,55.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,55.0,55.0,55.0,53.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,55.0,55.0,55.0,53.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0
